0.072263603,0.229528687,0.386532035,0.431653696,0.491284405,0.604923349,0.722768662,0.79335404,0.846263887,0.907860602,0.973229473,1.225099815,1.496842523,1.791205092,2.102600608,2.443214581,2.805532136,3.166369261,3.620198989,4.047521701,4.492515757,4.933091976,5.373668196,5.814244416,6.254820636,6.695396856,7.135973076,7.576549295,8.017125515,8.457701735,8.898277955,9.338854175,9.779430395,10.22000661
0.079660953,0.256547854,0.433353452,0.483815111,0.550174414,0.672540876,0.801511695,0.879586196,0.938348205,1.006814187,1.078839073,1.353752846,1.639666405,1.960373163,2.291946456,2.653550741,3.062160609,3.478483388,3.972121533,4.452959475,4.942330885,5.429568928,5.916806971,6.404045015,6.891283058,7.378521101,7.865759144,8.352997188,8.840235231,9.327473274,9.814711317,10.30194936,10.7891874,11.27642545
0.094356334,0.289893357,0.484691579,0.540617029,0.614433686,0.753353701,0.884765,0.964715723,1.025639272,1.097744748,1.175435072,1.482956424,1.781958627,2.139616211,2.490242231,2.862482076,3.309253041,3.783761643,4.334085537,4.906071695,5.463616343,6.024771368,6.585926394,7.14708142,7.708236445,8.269391471,8.830546497,9.391701522,9.952856548,10.51401157,11.0751666,11.63632162,12.19747665,12.75863168
0.118617341,0.332350705,0.545260634,0.605697461,0.685193043,0.834316303,0.972220145,1.052697449,1.113648095,1.186008189,1.264650561,1.606867937,1.945570417,2.325982524,2.699751673,3.093404843,3.547048696,4.043463971,4.714641675,5.428319169,6.11366347,6.806091069,7.498518668,8.190946268,8.883373867,9.575801466,10.26822906,10.96065666,11.65308426,12.34551186,13.03793946,13.73036706,14.42279466,15.11522226
0.153802061,0.381300616,0.612854626,0.680036198,0.768748686,0.933041454,1.079665883,1.159480622,1.218734072,1.288606858,1.364769425,1.740006265,2.097146572,2.510927979,2.905407132,3.315824721,3.775716597,4.302260849,5.118736838,6.007424634,6.847971225,7.700553118,8.55313501,9.405716903,10.2582988,11.11088069,11.96346258,12.81604447,13.66862637,14.52120826,15.37379015,16.22637204,17.07895394,17.93153583
0.203799204,0.441128348,0.6830858,0.754285037,0.849020933,1.032626283,1.220044578,1.303879026,1.36167154,1.42536309,1.493118123,1.8515749,2.246975083,2.673585619,3.10458684,3.5355153,4.022505164,4.598865077,5.586489158,6.664527161,7.682289215,8.715120257,9.747951299,10.78078234,11.81361338,12.84644442,13.87927547,14.91210651,15.94493755,16.97776859,18.01059963,19.04343067,20.07626172,21.10909276
0.2668935,0.515951872,0.766507244,0.83941339,0.936086621,1.121306519,1.306051412,1.404578402,1.473202838,1.546672572,1.622305167,1.991153154,2.396903402,2.832774205,3.30412265,3.76832776,4.316747288,4.961117862,6.143957192,7.393737602,8.598890626,9.815200497,11.03151037,12.24782024,13.46413011,14.68043998,15.89674985,17.11305972,18.32936959,19.54567946,20.76198933,21.9782992,23.19460907,24.41091894
0.344591802,0.613609674,0.878296528,0.952706117,1.050260497,1.230792415,1.403968665,1.509506951,1.587503271,1.676329503,1.769861478,2.15381231,2.575786859,3.018816219,3.512084212,4.068943019,4.74335437,5.500831214,6.892421313,8.274610448,9.663066893,11.04995651,12.43684613,13.82373574,15.21062536,16.59751498,17.9844046,19.37129421,20.75818383,22.14507345,23.53196307,24.91885268,26.3057423,27.69263192
0.414607745,0.707214505,0.996113081,1.077414844,1.18394547,1.379440053,1.557806982,1.660319499,1.736440447,1.824927839,1.920413314,2.351233002,2.795804799,3.235216916,3.752929896,4.385678111,5.261517697,6.250215622,7.707728323,9.146201823,10.59736812,12.04536122,13.49335432,14.94134743,16.38934053,17.83733363,19.28532673,20.73331983,22.18131293,23.62930603,25.07729913,26.52529223,27.97328533,29.42127843
0.479888342,0.798860677,1.118338757,1.210176813,1.33128575,1.556639742,1.756905551,1.860831113,1.932262153,2.007600277,2.086703598,2.626545572,3.088132459,3.526805334,4.081277645,4.762048101,5.872239425,7.102411417,8.587162344,10.05829972,11.53851279,13.01645694,14.49440109,15.97234524,17.45028939,18.92823354,20.40617769,21.88412184,23.36206599,24.84001014,26.31795429,27.79589844,29.27384259,30.75178674
0.552158631,0.906176059,1.260138021,1.361415399,1.49484354,1.743999272,1.978308541,2.114013884,2.214950551,2.331850886,2.458708546,3.062165738,3.519326613,4.043826066,4.614066089,5.445211718,6.663300226,8.071595,9.625144882,11.18145523,12.73592527,14.29085539,15.8457855,17.40071562,18.95564574,20.51057585,22.06550597,23.62043609,25.1753662,26.73029632,28.28522643,29.84015655,31.39508667,32.95001678
0.594703368,0.97142685,1.347700766,1.455419047,1.597411561,1.863627356,2.118047702,2.267175308,2.378570578,2.508107577,2.646758329,3.22960835,3.748952361,4.367781238,4.943142291,5.865531857,7.123344937,8.533124682,10.2270926,11.88607028,13.56837479,15.24484759,16.92132039,18.59779319,20.274266,21.9507388,23.6272116,25.3036844,26.9801572,28.65663,30.3331028,32.00957561,33.68604841,35.36252121
0.636171795,1.036416638,1.436365178,1.551073744,1.702382713,1.986688363,2.258940491,2.417939498,2.53628783,2.67326093,2.818605449,3.388716839,3.953821996,4.642623128,5.257615405,6.274191292,7.563597401,8.970946532,10.80694876,12.59369654,14.41328062,16.22465562,18.03603062,19.84740562,21.65878063,23.47015563,25.28153063,27.09290564,28.90428064,30.71565564,32.52703065,34.33840565,36.14978065,37.96115565
0.680458995,1.107490115,1.534821209,1.657502625,1.819345906,2.123134592,2.411617169,2.578421087,2.701953469,2.844284038,2.994543303,3.569914849,4.180172606,4.88310866,5.615360848,6.711483339,8.027370853,9.445952801,11.42189969,13.36605588,15.33140587,17.29145741,19.25150895,21.21156049,23.17161203,25.13166357,27.09171511,29.05176666,31.0118182,32.97186974,34.93192128,36.89197282,38.85202436,40.8120759
0.72431719,1.178917222,1.634428817,1.765128081,1.937470264,2.26001583,2.562942217,2.736538064,2.864642183,3.011859245,3.166939077,3.756785,4.399202201,5.119881659,6.000604118,7.147586914,8.484279037,9.923894825,12.02975341,14.1383082,16.24506552,18.35227221,20.45947889,22.56668558,24.67389227,26.78109895,28.88830564,30.99551232,33.10271901,35.2099257,37.31713238,39.42433907,41.53154576,43.63875244
0.768461388,1.246948855,1.727989038,1.871955821,2.048437436,2.389769448,2.715168351,2.892160953,3.026333629,3.179947476,3.340831564,3.926938249,4.614812324,5.37754537,6.336713396,7.570562655,8.936291995,10.38030888,12.62715696,14.878301,17.12658106,19.37557712,21.62457317,23.87356923,26.12256528,28.37156134,30.6205574,32.86955345,35.11854951,37.36754556,39.61654162,41.86553768,44.11453373,46.36352979
0.812534086,1.316303315,1.823853057,1.978982989,2.162151366,2.522330613,2.867169214,3.049017939,3.188721674,3.348175287,3.514479574,4.103211045,4.832522337,5.62722405,6.689726489,7.998908377,9.390949571,10.84504055,13.2294503,15.63120831,18.0214008,20.41448468,22.80756855,25.20065243,27.59373631,29.98682018,32.37990406,34.77298793,37.16607181,39.55915568,41.95223956,44.34532343,46.73840731,49.13149118
0.856606783,1.385657774,1.919717075,2.086010158,2.275865296,2.654891778,3.019170077,3.205874924,3.351109719,3.516403098,3.688127584,4.279483841,5.05023235,5.876902729,7.042739581,8.427254098,9.845607146,11.30977222,13.83174364,16.38411561,18.91622055,21.45339224,23.99056394,26.52773563,29.06490733,31.60207902,34.13925072,36.67642241,39.21359411,41.7507658,44.2879375,46.82510919,49.36228088,51.89945258
0.90067948,1.455012234,2.015581094,2.193037327,2.389579226,2.787452943,3.171170939,3.36273191,3.513497765,3.684630909,3.861775594,4.455756637,5.267942363,6.126581409,7.395752674,8.85559982,10.30026472,11.77450389,14.43403697,17.13702292,19.81104029,22.49229981,25.17355932,27.85481883,30.53607835,33.21733786,35.89859738,38.57985689,41.2611164,43.94237592,46.62363543,49.30489495,51.98615446,54.66741397
0.944752178,1.524366693,2.111445112,2.300064495,2.503293157,2.920014108,3.323171802,3.519588895,3.67588581,3.852858721,4.035423604,4.632029433,5.485652376,6.376260088,7.748765766,9.283945542,10.7549223,12.23923556,15.03633031,17.88993023,20.70586004,23.53120737,26.3565547,29.18190204,32.00724937,34.8325967,37.65794404,40.48329137,43.3086387,46.13398604,48.95933337,51.7846807,54.61002804,57.43537537
0.988824875,1.593721153,2.20730913,2.407091664,2.617007087,3.052575273,3.475172665,3.676445881,3.838273856,4.021086532,4.209071614,4.808302228,5.703362389,6.625938767,8.101778859,9.712291263,11.20957987,12.70396723,15.63862365,18.64283754,21.60067978,24.57011493,27.53955009,30.50898524,33.47842039,36.44785554,39.4172907,42.38672585,45.356161,48.32559615,51.29503131,54.26446646,57.23390161,60.20333677
1.032897573,1.663075612,2.303173149,2.514118832,2.730721017,3.185136438,3.627173528,3.833302866,4.000661901,4.189314343,4.382719624,4.984575024,5.921072402,6.875617447,8.454791951,10.14063699,11.66423745,13.1686989,16.24091699,19.39574485,22.49549952,25.6090225,28.72254547,31.83606844,34.94959141,38.06311438,41.17663736,44.29016033,47.4036833,50.51720627,53.63072924,56.74425222,59.85777519,62.97129816
1.07697027,1.732430072,2.399037167,2.621146001,2.844434947,3.317697603,3.77917439,3.990159852,4.163049946,4.357542154,4.556367634,5.16084782,6.138782415,7.125296126,8.807805043,10.56898271,12.11889502,13.63343057,16.84321032,20.14865216,23.39031927,26.64793006,29.90554085,33.16315164,36.42076243,39.67837322,42.93598402,46.19359481,49.4512056,52.70881639,55.96642718,59.22403797,62.48164876,65.73925956
1.121042967,1.801784532,2.494901186,2.728173169,2.958148877,3.450258768,3.931175253,4.147016837,4.325437992,4.525769965,4.730015644,5.337120616,6.356492428,7.374974806,9.160818136,10.99732843,12.5735526,14.09816224,17.44550366,20.90155947,24.28513901,27.68683762,31.08853623,34.49023484,37.89193345,41.29363207,44.69533068,48.09702929,51.4987279,54.90042651,58.30212512,61.70382373,65.10552234,68.50722095
